Date,High,Low,Open,Close,Volume,Adj Close,3MA,5MA
2014-02-05,25100.0,24680.0,24900.0,24740.0,14926650.0,20561.041015625,25053.333333333332,25284.0
2014-02-06,25340.0,24800.0,24900.0,25180.0,15197450.0,20926.71875,24966.666666666668,25188.0
2014-02-07,25580.0,25260.0,25500.0,25500.0,9943600.0,21192.673828125,25140.0,25168.0
2014-02-10,25620.0,25240.0,25420.0,25540.0,7799650.0,21225.904296875,25406.666666666668,25188.0
2014-02-11,26300.0,25440.0,25620.0,26220.0,12684000.0,21791.046875,25753.333333333332,25436.0
2014-02-12,26620.0,26100.0,26620.0,26140.0,10027400.0,21724.55859375,25966.666666666668,25716.0
2014-02-13,26400.0,25800.0,26000.0,25960.0,5838450.0,21574.966796875,26106.666666666668,25872.0
2014-02-14,26160.0,25840.0,25920.0,26020.0,6220750.0,21624.828125,26040.0,25976.0
2014-02-17,26120.0,25600.0,25840.0,25700.0,9386650.0,21358.87890625,25893.333333333332,26008.0
2014-02-18,25980.0,25640.0,25700.0,25900.0,5910650.0,21525.1015625,25873.333333333332,25944.0
2014-02-19,26000.0,25600.0,26000.0,25800.0,6179750.0,21441.990234375,25800.0,25876.0
2014-02-20,25920.0,25620.0,25800.0,25720.0,9543300.0,21375.5078125,25806.666666666668,25828.0
2014-02-21,26660.0,26000.0,26660.0,26600.0,14346200.0,22106.857421875,26040.0,25944.0
2014-02-24,26900.0,26420.0,26680.0,26560.0,7425050.0,22073.619140625,26293.333333333332,26116.0
2014-02-25,26800.0,26520.0,26640.0,26680.0,8785300.0,22173.34765625,26613.333333333332,26272.0
2014-02-26,26860.0,26500.0,26740.0,26840.0,12918050.0,22306.318359375,26693.333333333332,26480.0
2014-02-27,26840.0,26600.0,26700.0,26820.0,7891350.0,22289.701171875,26780.0,26700.0
2014-02-28,26980.0,26640.0,26740.0,26980.0,14232350.0,22422.669921875,26880.0,26776.0
2014-03-03,26800.0,26420.0,26720.0,26500.0,12104150.0,22023.75390625,26766.666666666668,26764.0
2014-03-04,26580.0,26300.0,26400.0,26300.0,7900150.0,21857.533203125,26593.333333333332,26688.0
2014-03-05,26820.0,26600.0,26700.0,26600.0,7491500.0,22106.857421875,26466.666666666668,26640.0
2014-03-06,26580.0,26200.0,26580.0,26520.0,8616750.0,22040.373046875,26473.333333333332,26580.0
2014-03-07,26780.0,26580.0,26780.0,26780.0,7548650.0,22256.45703125,26633.333333333332,26540.0
2014-03-10,26600.0,26340.0,26400.0,26400.0,8657600.0,21940.64453125,26566.666666666668,26520.0
2014-03-11,26540.0,26180.0,26400.0,26440.0,9079800.0,21973.888671875,26540.0,26548.0
2014-03-12,26400.0,25860.0,26400.0,25880.0,12579250.0,21508.478515625,26240.0,26404.0
2014-03-13,26260.0,25800.0,25880.0,25800.0,11750200.0,21441.990234375,26040.0,26260.0
2014-03-14,25700.0,25400.0,25400.0,25500.0,10836800.0,21192.673828125,25726.666666666668,26004.0
2014-03-17,25520.0,25160.0,25500.0,25320.0,8820000.0,21043.0703125,25540.0,25788.0
2014-03-18,25660.0,25320.0,25400.0,25560.0,11045600.0,21242.533203125,25460.0,25612.0
2014-03-19,25700.0,25360.0,25600.0,25380.0,7638550.0,21092.939453125,25420.0,25512.0
2014-03-20,25440.0,25240.0,25400.0,25240.0,5939400.0,20976.587890625,25393.333333333332,25400.0
2014-03-21,25460.0,25240.0,25380.0,25460.0,8321300.0,21159.419921875,25360.0,25392.0
2014-03-24,25480.0,25180.0,25200.0,25460.0,7073900.0,21159.419921875,25386.666666666668,25420.0
2014-03-25,25400.0,24820.0,25380.0,24940.0,13625000.0,20727.2578125,25286.666666666668,25296.0
2014-03-26,25800.0,24960.0,25380.0,25700.0,17444700.0,21358.87890625,25366.666666666668,25360.0
2014-03-27,26660.0,25700.0,25800.0,26660.0,20877850.0,22156.7265625,25766.666666666668,25644.0
2014-03-28,26760.0,26400.0,26400.0,26700.0,10648700.0,22189.96875,26353.333333333332,25892.0
2014-03-31,26900.0,26440.0,26900.0,26860.0,13259850.0,22322.94140625,26740.0,26172.0
2014-04-01,26900.0,26620.0,26900.0,26780.0,11081000.0,22256.45703125,26780.0,26540.0
2014-04-02,27140.0,26860.0,27000.0,27140.0,13100050.0,22555.6484375,26926.666666666668,26828.0
2014-04-03,27900.0,27020.0,27020.0,27800.0,19098800.0,23104.162109375,27240.0,27056.0
2014-04-04,27940.0,27540.0,27540.0,27600.0,18400350.0,22937.9453125,27513.333333333332,27236.0
2014-04-07,27940.0,27480.0,27940.0,27940.0,10761750.0,23220.513671875,27780.0,27452.0
2014-04-08,27980.0,27500.0,27740.0,27880.0,10608200.0,23170.65234375,27806.666666666668,27672.0
2014-04-09,27900.0,27280.0,27880.0,27420.0,16061600.0,22788.34765625,27746.666666666668,27728.0
2014-04-10,27600.0,27200.0,27380.0,27600.0,9999200.0,22937.9453125,27633.333333333332,27688.0
2014-04-11,27360.0,27180.0,27240.0,27300.0,10659350.0,22688.619140625,27440.0,27628.0
2014-04-14,27720.0,27300.0,27300.0,27400.0,10586000.0,22771.728515625,27433.333333333332,27520.0
2014-04-15,27740.0,27380.0,27720.0,27400.0,10969800.0,22771.728515625,27366.666666666668,27424.0
2014-04-16,27840.0,27260.0,27400.0,27600.0,9308550.0,22937.9453125,27466.666666666668,27460.0
2014-04-17,27600.0,27320.0,27520.0,27400.0,7241650.0,22771.728515625,27466.666666666668,27420.0
2014-04-18,27580.0,27400.0,27400.0,27560.0,9518350.0,22904.703125,27520.0,27472.0
2014-04-21,27720.0,27500.0,27580.0,27600.0,3299250.0,22937.9453125,27520.0,27512.0
2014-04-22,27680.0,27420.0,27480.0,27500.0,6084300.0,22854.837890625,27553.333333333332,27532.0
2014-04-23,27900.0,27640.0,27880.0,27780.0,9500750.0,23087.541015625,27626.666666666668,27568.0
2014-04-24,28180.0,27980.0,28180.0,28140.0,10546200.0,23386.73046875,27806.666666666668,27716.0
2014-04-25,28560.0,27960.0,28400.0,27980.0,15269800.0,23253.7578125,27966.666666666668,27800.0
2014-04-28,28120.0,27640.0,28080.0,27760.0,9431450.0,23070.91796875,27960.0,27832.0
2014-04-29,27900.0,27020.0,27780.0,27200.0,10909200.0,22605.5078125,27646.666666666668,27772.0
2014-04-30,27620.0,26520.0,27600.0,26860.0,15047300.0,22322.94140625,27273.333333333332,27588.0
2014-05-02,27180.0,26880.0,27080.0,26920.0,14943350.0,22372.8125,26993.333333333332,27344.0
2014-05-07,27120.0,26800.0,27000.0,26880.0,14189700.0,22339.56640625,26886.666666666668,27124.0
2014-05-08,27100.0,26880.0,27100.0,27000.0,16281900.0,22439.296875,26933.333333333332,26972.0
2014-05-09,27160.0,26520.0,27120.0,26700.0,13157050.0,22189.96875,26860.0,26872.0
2014-05-12,27900.0,26640.0,26720.0,27760.0,15944800.0,23070.91796875,27153.333333333332,27052.0
2014-05-13,28500.0,27760.0,27760.0,28000.0,12107400.0,23270.376953125,27486.666666666668,27268.0
2014-05-14,28300.0,28020.0,28180.0,28300.0,11103750.0,23519.708984375,28020.0,27552.0
2014-05-15,28380.0,28060.0,28280.0,28200.0,6806700.0,23436.59375,28166.666666666668,27792.0
2014-05-16,28740.0,27980.0,28000.0,28560.0,15856500.0,23735.78515625,28353.333333333332,28164.0
2014-05-19,29000.0,28160.0,28560.0,28960.0,19281050.0,24068.220703125,28573.333333333332,28404.0
2014-05-20,29080.0,28700.0,28900.0,29020.0,16007300.0,24118.087890625,28846.666666666668,28608.0
2014-05-21,29000.0,28700.0,28700.0,28820.0,10842500.0,23951.869140625,28933.333333333332,28712.0
2014-05-22,28960.0,28520.0,28820.0,28520.0,9540000.0,23702.54296875,28786.666666666668,28776.0
2014-05-23,28560.0,28100.0,28100.0,28560.0,8511650.0,23735.78515625,28633.333333333332,28776.0
2014-05-26,28640.0,28300.0,28400.0,28440.0,3735600.0,23636.056640625,28506.666666666668,28672.0
2014-05-27,28460.0,28060.0,28340.0,28140.0,4748400.0,23386.73046875,28380.0,28496.0
2014-05-28,28700.0,28180.0,28380.0,28660.0,9200950.0,23818.8984375,28413.333333333332,28464.0
2014-05-29,29300.0,28800.0,29000.0,29200.0,12521500.0,24267.68359375,28666.666666666668,28600.0
2014-05-30,29640.0,28860.0,29400.0,28860.0,15831050.0,23985.11328125,28906.666666666668,28660.0
2014-06-02,29160.0,28780.0,28860.0,29100.0,7439450.0,24184.57421875,29053.333333333332,28792.0
2014-06-03,29900.0,29300.0,29680.0,29400.0,17234250.0,24433.892578125,29120.0,29044.0
2014-06-05,29600.0,29000.0,29320.0,29140.0,13507050.0,24217.81640625,29213.333333333332,29140.0
2014-06-09,29460.0,28040.0,29400.0,28180.0,22269600.0,23419.9765625,28906.666666666668,28936.0
2014-06-10,28760.0,28100.0,28420.0,28720.0,9214100.0,23868.76171875,28680.0,28908.0
2014-06-11,28600.0,28240.0,28240.0,28440.0,8625750.0,23636.056640625,28446.666666666668,28776.0
2014-06-12,28600.0,28020.0,28600.0,28260.0,12943150.0,23486.458984375,28473.333333333332,28548.0
2014-06-13,28080.0,27260.0,28040.0,27340.0,18589050.0,22721.86328125,28013.333333333332,28188.0
2014-06-16,27640.0,27240.0,27600.0,27480.0,15319950.0,22838.21484375,27693.333333333332,28048.0
2014-06-17,27560.0,27020.0,27200.0,27480.0,13476750.0,22838.21484375,27433.333333333332,27800.0
2014-06-18,27520.0,27120.0,27460.0,27160.0,11044350.0,22572.265625,27373.333333333332,27544.0
2014-06-19,26980.0,26400.0,26900.0,26460.0,22339700.0,21990.5078125,27033.333333333332,27184.0
2014-06-20,26600.0,25920.0,26600.0,26020.0,23902650.0,21624.828125,26546.666666666668,26920.0
2014-06-23,26640.0,26320.0,26420.0,26440.0,12488250.0,21973.888671875,26306.666666666668,26712.0
2014-06-24,27080.0,26640.0,26800.0,26900.0,11890850.0,22356.18359375,26453.333333333332,26596.0
2014-06-25,26660.0,26360.0,26600.0,26400.0,10231900.0,21940.64453125,26580.0,26444.0
2014-06-26,26860.0,26140.0,26180.0,26500.0,12765300.0,22023.75390625,26600.0,26452.0
2014-06-27,26380.0,26120.0,26140.0,26220.0,8953050.0,21799.271484375,26373.333333333332,26492.0
2014-06-30,26480.0,26180.0,26200.0,26440.0,8881050.0,21982.18359375,26386.666666666668,26492.0
2014-07-01,26280.0,26020.0,26160.0,26200.0,8725400.0,21782.64453125,26286.666666666668,26352.0
2014-07-02,26620.0,26120.0,26340.0,26600.0,11139250.0,22115.205078125,26413.333333333332,26392.0
2014-07-03,26720.0,26320.0,26720.0,26360.0,8543050.0,21915.671875,26386.666666666668,26364.0
2014-07-04,26520.0,26060.0,26440.0,26120.0,5978850.0,21716.134765625,26360.0,26344.0
2014-07-07,26020.0,25800.0,25820.0,25840.0,9437050.0,21483.341796875,26106.666666666668,26224.0
2014-07-08,26380.0,25740.0,25880.0,25900.0,12073200.0,21533.2265625,25953.333333333332,26164.0
2014-07-09,26160.0,25660.0,25740.0,26160.0,11829900.0,21749.38671875,25966.666666666668,26076.0
2014-07-10,26220.0,26040.0,26160.0,26120.0,8960200.0,21716.134765625,26060.0,26028.0
2014-07-11,26040.0,25640.0,26000.0,25680.0,10779600.0,21350.314453125,25986.666666666668,25940.0
2014-07-14,26000.0,25720.0,25960.0,25720.0,7082150.0,21383.580078125,25840.0,25916.0
2014-07-15,26460.0,25940.0,26000.0,26400.0,11976050.0,21948.92578125,25933.333333333332,26016.0
2014-07-16,26460.0,26220.0,26260.0,26420.0,9114200.0,21965.556640625,26180.0,26068.0
2014-07-17,26700.0,26400.0,26520.0,26600.0,10922700.0,22115.205078125,26473.333333333332,26164.0
2014-07-18,26860.0,26280.0,26300.0,26860.0,9742650.0,22331.369140625,26626.666666666668,26400.0
2014-07-21,27200.0,26860.0,26980.0,27060.0,8059950.0,22497.6484375,26840.0,26668.0
2014-07-22,27160.0,26900.0,26960.0,26960.0,6300950.0,22414.51171875,26960.0,26780.0
2014-07-23,27140.0,26700.0,27080.0,26760.0,6417300.0,22248.228515625,26926.666666666668,26848.0
2014-07-24,27160.0,26620.0,27000.0,27100.0,8051700.0,22530.900390625,26940.0,26948.0
2014-07-25,27100.0,26700.0,26920.0,27100.0,8790150.0,22530.900390625,26986.666666666668,26996.0
2014-07-28,27340.0,26880.0,27100.0,27160.0,8992550.0,22580.787109375,27120.0,27016.0
2014-07-29,27760.0,27060.0,27100.0,27720.0,12809300.0,23046.373046875,27326.666666666668,27168.0
2014-07-30,28160.0,27480.0,27760.0,27900.0,17359450.0,23196.0234375,27593.333333333332,27396.0
2014-07-31,27700.0,26720.0,27480.0,26860.0,24351350.0,22331.369140625,27493.333333333332,27348.0
2014-08-01,26560.0,25840.0,26100.0,25840.0,28231050.0,21483.341796875,26866.666666666668,27096.0
2014-08-04,26340.0,25820.0,26000.0,26340.0,12066750.0,21899.0390625,26346.666666666668,26932.0
2014-08-05,26420.0,26000.0,26020.0,26320.0,8626450.0,21882.416015625,26166.666666666668,26652.0
2014-08-06,26320.0,25900.0,26120.0,26000.0,10830100.0,21616.361328125,26220.0,26272.0
2014-08-07,26040.0,25700.0,26000.0,25800.0,9527250.0,21450.083984375,26040.0,26060.0
2014-08-08,25700.0,24960.0,25680.0,25000.0,20621450.0,20784.966796875,25600.0,25892.0
2014-08-11,25640.0,25140.0,25500.0,25400.0,18619250.0,21117.525390625,25400.0,25704.0
2014-08-12,25880.0,25240.0,25400.0,25320.0,8995700.0,21051.013671875,25240.0,25504.0
2014-08-13,25500.0,24960.0,25500.0,25280.0,12845000.0,21017.763671875,25333.333333333332,25360.0
2014-08-14,25640.0,25080.0,25480.0,25220.0,10447350.0,20967.87109375,25273.333333333332,25244.0
2014-08-18,25600.0,25000.0,25580.0,25000.0,10518950.0,20784.966796875,25166.666666666668,25244.0
2014-08-19,25460.0,25060.0,25280.0,25080.0,10044400.0,20851.4765625,25100.0,25180.0
2014-08-20,25420.0,25020.0,25280.0,25220.0,9430600.0,20967.87109375,25100.0,25160.0
2014-08-21,25220.0,24620.0,25100.0,24700.0,17105400.0,20535.55078125,25000.0,25044.0
2014-08-22,24940.0,24700.0,24900.0,24940.0,8407650.0,20735.08203125,24953.333333333332,24988.0
2014-08-25,24620.0,24420.0,24620.0,24560.0,11577200.0,20419.154296875,24733.333333333332,24900.0
2014-08-26,24700.0,24420.0,24700.0,24440.0,10719450.0,20319.3828125,24646.666666666668,24772.0
2014-08-27,24740.0,24440.0,24460.0,24600.0,12171000.0,20452.404296875,24533.333333333332,24648.0
2014-08-28,25160.0,24720.0,25160.0,24840.0,10311850.0,20651.943359375,24626.666666666668,24676.0
2014-08-29,24760.0,24560.0,24760.0,24680.0,14558250.0,20518.921875,24706.666666666668,24624.0
2014-09-01,24740.0,24480.0,24720.0,24520.0,5664050.0,20385.89453125,24680.0,24616.0
2014-09-02,24500.0,23880.0,24420.0,23880.0,15899600.0,19853.80078125,24360.0,24504.0
2014-09-03,24000.0,23600.0,24000.0,23780.0,21238750.0,19770.662109375,24060.0,24340.0
2014-09-04,24320.0,24040.0,24200.0,24200.0,12099950.0,20119.84765625,23953.333333333332,24212.0
2014-09-05,24320.0,23900.0,24300.0,24020.0,10770400.0,19970.19140625,24000.0,24080.0
2014-09-11,24140.0,23840.0,24000.0,23840.0,23309200.0,19820.544921875,24020.0,23944.0
2014-09-12,24160.0,24000.0,24000.0,24020.0,10872350.0,19970.19140625,23960.0,23972.0
2014-09-15,24160.0,23920.0,24140.0,24000.0,7161500.0,19953.568359375,23953.333333333332,24016.0
2014-09-16,24300.0,24020.0,24160.0,24120.0,7092400.0,20053.34375,24046.666666666668,24000.0
2014-09-17,24520.0,24140.0,24140.0,24520.0,7545750.0,20385.89453125,24213.333333333332,24100.0
2014-09-18,24600.0,24080.0,24600.0,24200.0,9476750.0,20119.84765625,24280.0,24172.0
2014-09-19,24460.0,24120.0,24460.0,24200.0,13435050.0,20119.84765625,24306.666666666668,24208.0
2014-09-22,24080.0,23600.0,24080.0,23760.0,16022100.0,19754.033203125,24053.333333333332,24160.0
2014-09-23,23700.0,23220.0,23560.0,23220.0,19541400.0,19305.078125,23726.666666666668,23980.0
2014-09-24,23220.0,22820.0,23040.0,23000.0,15789200.0,19122.169921875,23326.666666666668,23676.0
2014-09-25,23320.0,22940.0,23240.0,23120.0,19414500.0,19221.935546875,23113.333333333332,23460.0
2014-09-26,23700.0,22960.0,23040.0,23700.0,12413550.0,19704.1484375,23273.333333333332,23360.0
2014-09-29,24000.0,23400.0,23860.0,23900.0,9401000.0,19870.421875,23573.333333333332,23388.0
2014-09-30,23760.0,23300.0,23700.0,23680.0,12379300.0,19687.5234375,23760.0,23480.0
2014-10-01,23660.0,23120.0,23480.0,23120.0,11929800.0,19221.935546875,23566.666666666668,23504.0
2014-10-02,23300.0,22820.0,23300.0,22820.0,12732750.0,18972.517578125,23206.666666666668,23444.0
2014-10-06,23120.0,22760.0,22900.0,23020.0,21252900.0,19138.796875,22986.666666666668,23308.0
2014-10-07,23720.0,23240.0,23240.0,23240.0,10149150.0,19321.708984375,23026.666666666668,23176.0
2014-10-08,23020.0,22480.0,22840.0,22600.0,14720550.0,18789.611328125,22953.333333333332,22960.0
2014-10-10,22280.0,21980.0,22000.0,22100.0,21837450.0,18373.9140625,22646.666666666668,22756.0
2014-10-13,22540.0,21560.0,21640.0,22160.0,11344750.0,18423.796875,22286.666666666668,22624.0
2014-10-14,22920.0,22400.0,22540.0,22540.0,16572550.0,18739.7265625,22266.666666666668,22528.0
2014-10-15,22900.0,22400.0,22560.0,22500.0,14143600.0,18706.47265625,22400.0,22380.0
2014-10-16,22420.0,22080.0,22320.0,22300.0,15148300.0,18540.189453125,22446.666666666668,22320.0
2014-10-17,22300.0,21740.0,22120.0,21780.0,16281750.0,18107.865234375,22193.333333333332,22256.0
2014-10-20,22340.0,22020.0,22300.0,22120.0,9476750.0,18390.53515625,22066.666666666668,22248.0
2014-10-21,22000.0,21620.0,21880.0,21660.0,11766050.0,18008.095703125,21853.333333333332,22072.0
2014-10-22,22080.0,21800.0,21940.0,22080.0,11127700.0,18357.28515625,21953.333333333332,21988.0
2014-10-23,22260.0,21800.0,22260.0,21880.0,8505900.0,18191.001953125,21873.333333333332,21904.0
2014-10-24,22240.0,21840.0,22060.0,22240.0,8378450.0,18490.306640625,22066.666666666668,21996.0
2014-10-27,22220.0,21740.0,22020.0,21900.0,8388600.0,18207.6328125,22006.666666666668,21952.0
2014-10-28,22000.0,21720.0,21800.0,21820.0,6243850.0,18141.119140625,21986.666666666668,21984.0
2014-10-29,22600.0,21800.0,22000.0,22600.0,13726100.0,18789.611328125,22106.666666666668,22088.0
2014-10-30,23660.0,22300.0,22580.0,23620.0,24566950.0,19637.634765625,22680.0,22436.0
2014-10-31,25000.0,23700.0,23960.0,24880.0,38623150.0,20685.203125,23700.0,22964.0
2014-11-03,25040.0,24320.0,25000.0,24700.0,13475800.0,20535.55078125,24400.0,23524.0
2014-11-04,24840.0,24100.0,24380.0,24340.0,13000300.0,20236.240234375,24640.0,24028.0
2014-11-05,24500.0,23880.0,24300.0,24040.0,10162150.0,19986.822265625,24360.0,24316.0
2014-11-06,24200.0,23860.0,23960.0,24080.0,8570150.0,20020.0859375,24153.333333333332,24408.0
2014-11-07,24360.0,23900.0,24360.0,24120.0,6030200.0,20053.34375,24080.0,24256.0
2014-11-10,25380.0,24440.0,24520.0,25360.0,19202900.0,21084.267578125,24520.0,24388.0
2014-11-11,25220.0,24540.0,25100.0,24620.0,12141400.0,20469.037109375,24700.0,24444.0
2014-11-12,24680.0,24380.0,24620.0,24600.0,9079600.0,20452.404296875,24860.0,24556.0
2014-11-13,24640.0,23980.0,24560.0,24000.0,11547150.0,19953.568359375,24406.666666666668,24540.0
2014-11-14,24020.0,23600.0,24020.0,23880.0,10621750.0,19853.80078125,24160.0,24492.0
2014-11-17,24400.0,23640.0,23800.0,24100.0,9693950.0,20036.708984375,23993.333333333332,24240.0
2014-11-18,24540.0,24300.0,24400.0,24400.0,10754700.0,20286.126953125,24126.666666666668,24196.0
2014-11-19,24760.0,24240.0,24760.0,24360.0,12502750.0,20252.875,24286.666666666668,24148.0
2014-11-20,24400.0,24120.0,24120.0,24200.0,10024150.0,20119.84765625,24320.0,24188.0
2014-11-21,24520.0,24340.0,24380.0,24460.0,12336350.0,20336.01171875,24340.0,24304.0
2014-11-24,24960.0,24200.0,24940.0,24400.0,10284300.0,20286.126953125,24353.333333333332,24364.0
2014-11-25,24480.0,23800.0,24480.0,23800.0,17811050.0,19787.29296875,24220.0,24244.0
2014-11-26,24220.0,23640.0,23800.0,24020.0,12287900.0,19970.19140625,24073.333333333332,24176.0
2014-11-27,26020.0,25280.0,25460.0,25280.0,44377800.0,21017.763671875,24366.666666666668,24392.0
2014-11-28,25920.0,25480.0,25900.0,25740.0,9844550.0,21400.203125,25013.333333333332,24648.0
2014-12-01,25960.0,25740.0,25880.0,25900.0,12866850.0,21533.2265625,25640.0,24948.0
2014-12-02,25900.0,25320.0,25900.0,25900.0,9222700.0,21533.2265625,25846.666666666668,25368.0
2014-12-03,26020.0,25900.0,26000.0,25960.0,9735500.0,21583.11328125,25920.0,25756.0
2014-12-04,26060.0,25960.0,26040.0,26000.0,8871350.0,21616.361328125,25953.333333333332,25900.0
2014-12-05,26280.0,26000.0,26280.0,26040.0,5637800.0,21649.623046875,26000.0,25960.0
2014-12-08,26420.0,26040.0,26060.0,26380.0,7916550.0,21932.298828125,26140.0,26056.0
2014-12-09,27140.0,26380.0,26380.0,26980.0,13553100.0,22431.1328125,26466.666666666668,26272.0
2014-12-10,26920.0,26340.0,26920.0,26340.0,15977800.0,21899.0390625,26566.666666666668,26348.0
2014-12-11,26380.0,25880.0,26340.0,26100.0,20490850.0,21699.5078125,26473.333333333332,26368.0
2014-12-12,26080.0,25480.0,26060.0,25720.0,14397250.0,21383.580078125,26053.333333333332,26304.0
2014-12-15,25600.0,25200.0,25600.0,25460.0,14337950.0,21167.41015625,25760.0,26120.0
2014-12-16,25780.0,25360.0,25400.0,25580.0,12894750.0,21267.1796875,25586.666666666668,25840.0
2014-12-17,25660.0,25060.0,25580.0,25320.0,13088650.0,21051.013671875,25453.333333333332,25636.0
2014-12-18,25580.0,25040.0,25320.0,25320.0,11808250.0,21051.013671875,25406.666666666668,25480.0
2014-12-19,26560.0,25740.0,25880.0,26560.0,18356500.0,22081.94921875,25733.333333333332,25648.0
2014-12-22,26940.0,26360.0,26900.0,26900.0,17943850.0,22364.623046875,26260.0,25936.0
2014-12-23,26980.0,26740.0,26920.0,26780.0,10976350.0,22264.861328125,26746.666666666668,26176.0
2014-12-24,26860.0,26780.0,26780.0,26860.0,6257000.0,22331.369140625,26846.666666666668,26484.0
2014-12-26,27100.0,26860.0,26860.0,27040.0,11488100.0,22481.01953125,26893.333333333332,26828.0
2014-12-29,26940.0,26580.0,26900.0,26580.0,9637450.0,22421.96875,26826.666666666668,26832.0
2014-12-30,26700.0,26420.0,26600.0,26540.0,10649100.0,22388.23046875,26720.0,26760.0
2015-01-02,26800.0,26540.0,26800.0,26600.0,8774950.0,22438.84375,26573.333333333332,26724.0
2015-01-05,26720.0,26260.0,26720.0,26660.0,10139500.0,22489.4609375,26600.0,26684.0
2015-01-06,26340.0,25760.0,26300.0,25900.0,15235500.0,21848.345703125,26386.666666666668,26456.0
2015-01-07,26220.0,25640.0,25880.0,26140.0,14322750.0,22050.802734375,26233.333333333332,26368.0
2015-01-08,26780.0,26200.0,26780.0,26280.0,14477600.0,22168.900390625,26106.666666666668,26316.0
2015-01-09,26440.0,26280.0,26280.0,26280.0,9312400.0,22168.900390625,26233.333333333332,26252.0
2015-01-12,26380.0,26020.0,26260.0,26320.0,8325400.0,22202.646484375,26293.333333333332,26184.0
2015-01-13,26800.0,26000.0,26280.0,26780.0,12293400.0,22590.685546875,26460.0,26360.0
2015-01-14,27100.0,26700.0,26780.0,26900.0,14332250.0,22691.912109375,26666.666666666668,26512.0
2015-01-15,26980.0,26580.0,26900.0,26680.0,14103900.0,22506.330078125,26786.666666666668,26592.0
2015-01-16,26680.0,26260.0,26680.0,26320.0,13568500.0,22202.646484375,26633.333333333332,26600.0
2015-01-19,26980.0,26400.0,26580.0,26860.0,6672950.0,22658.171875,26620.0,26708.0
2015-01-20,27440.0,26900.0,27000.0,27440.0,13278050.0,23147.4375,26873.333333333332,26840.0
2015-01-21,27900.0,27200.0,27340.0,27900.0,16612650.0,23535.478515625,27400.0,27040.0
2015-01-22,27980.0,27560.0,27960.0,27560.0,17957700.0,23248.666015625,27633.333333333332,27216.0
2015-01-23,28000.0,27540.0,28000.0,27720.0,12858750.0,23383.63671875,27726.666666666668,27496.0
2015-01-26,27900.0,27280.0,27500.0,27780.0,10153500.0,23434.24609375,27686.666666666668,27680.0
2015-01-27,28000.0,27480.0,27500.0,28000.0,9957200.0,23619.833984375,27833.333333333332,27792.0
2015-01-28,27800.0,27480.0,27720.0,27560.0,10831500.0,23248.666015625,27780.0,27724.0
2015-01-29,27900.0,27140.0,27360.0,27200.0,13702250.0,22944.982421875,27586.666666666668,27652.0
2015-01-30,27540.0,27200.0,27200.0,27300.0,16110000.0,23029.33984375,27353.333333333332,27568.0
2015-02-02,27540.0,27120.0,27300.0,27360.0,10521000.0,23079.951171875,27286.666666666668,27484.0
2015-02-03,27600.0,27180.0,27600.0,27320.0,5654400.0,23046.208984375,27326.666666666668,27348.0
